Content ID,Reaction Type,Date,Category,Sentiment,Score
f6c9e663-620c-4d18-9494-7eea83fbf4b7,interested,Sunday,animals,positive,30
800f467b-53a3-4d20-9342-51fe4fa36ebb,like,Wednesday,food,positive,50
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,like,Thursday,culture,positive,50
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,Friday,animals,negative,15
2d0926be-9a29-4e6c-b342-815c70172214,dislike,Tuesday,animals,negative,10
f3e9785c-d4e0-4258-a876-4d58ddb38790,peeking,Tuesday,studying,neutral,35
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,interested,Thursday,animals,positive,30
2b6921de-e7f2-4e30-8feb-36bd41becaf0,dislike,Sunday,travel,negative,10
d4813cf8-87d5-421e-81f7-c5d43c25c62a,intrigued,Saturday,technology,positive,45
230c4e4d-70c3-461d-b42c-ec09396efb3f,dislike,Monday,healthy eating,negative,10
edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,Friday,technology,positive,45
c13e7406-c610-4721-b80d-2b5ad533e90a,interested,Friday,cooking,positive,30
0e2169f4-b881-42d0-b99c-034b32f83504,disgust,Wednesday,food,negative,0
724b9f31-8bdc-4152-b93f-4d3e457201ef,cherish,Friday,animals,positive,70
7d459555-a816-4d20-893c-a002e0a74ce3,adore,Saturday,healthy eating,positive,72
c9b2829f-278c-4acd-a895-cf0bd337d36f,love,Saturday,fitness,positive,65
ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,want,Wednesday,healthy eating,positive,70
584211e8-3ca9-41a7-aeea-1d308bda53fd,love,Saturday,studying,positive,65
2e84726a-e69f-44e8-ac0f-c4a31516e342,want,Friday,dogs,positive,70
218838d8-52f4-4608-a1ba-d8988cc3d029,love,Sunday,food,positive,65
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,Tuesday,public speaking,negative,12
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,Wednesday,studying,negative,0
1bbdebad-2218-46fd-8afc-ddd9b4d56d97,scared,Saturday,veganism,negative,15
4e7535a7-4547-4da5-952e-607442ebed79,indifferent,Saturday,dogs,neutral,20
24f994fa-51d4-4e5e-bdac-79de67e7afbb,love,Friday,food,positive,65
f3e8d168-6fb9-48b9-8347-b35595162c1d,intrigued,Friday,soccer,positive,45
3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,Friday,tennis,neutral,20
a3e93c2d-7fb4-4881-994d-ee20ad564924,like,Friday,public speaking,positive,50
4b582733-141e-488f-8d02-3c4b149815a5,want,Friday,fitness,positive,70
3f8590c7-6ab2-4973-805a-90cdec355f05,scared,Tuesday,dogs,negative,15
d347afb6-c092-4301-ba7d-4c59d10142cb,peeking,Friday,tennis,neutral,35
197dafda-42bd-4a0c-93b1-2ec8bb0214f6,disgust,Saturday,travel,negative,0
43830153-4c89-4502-a7f7-bedbc08cf903,scared,Monday,fitness,negative,15
4bdd31e0-2f59-4262-bcbe-546678a3d203,adore,Sunday,healthy eating,positive,72
6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,heart,Wednesday,food,positive,60
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,heart,Monday,culture,positive,60
25290b06-ca05-43eb-8e54-e345a41ddba7,hate,Friday,education,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,heart,Saturday,dogs,positive,60
0fbdd670-a266-4805-9bbc-c5ad73cf97b3,worried,Wednesday,technology,negative,12
03e51c25-cba9-471b-b627-f15550b83fca,disgust,Wednesday,veganism,negative,0
b9ff65d6-b79a-4f9b-8745-10088ddf9934,dislike,Tuesday,animals,negative,10
a4f6b4c2-36bd-4232-bef8-66577a601163,heart,Saturday,animals,positive,60
bd656a40-09c1-4219-8210-e667136e3734,peeking,Tuesday,culture,neutral,35
d4813cf8-87d5-421e-81f7-c5d43c25c62a,indifferent,Monday,technology,neutral,20
fc462e49-0f19-4601-9f92-a31c9542887c,heart,Friday,education,positive,60
bead7e6d-0e1f-489d-81b2-d006a67b5b33,hate,Thursday,science,negative,5
bc8024c3-c51e-4875-b8df-419e9848f492,worried,Saturday,veganism,negative,12
1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,like,Sunday,food,positive,50
91f7585b-c756-475b-9f21-877d7c48b579,intrigued,Monday,soccer,positive,45
dfdf6d34-e60b-4d21-9973-4bf07769be78,love,Sunday,public speaking,positive,65
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,Sunday,travel,negative,10
220d9dc1-f8a5-422d-b200-3819f3b89b2b,like,Thursday,dogs,positive,50
d4813cf8-87d5-421e-81f7-c5d43c25c62a,cherish,Saturday,technology,positive,70
3d8fffab-6107-4d7b-9485-c610e233c91c,adore,Wednesday,studying,positive,72
61b45c79-c23b-4bbd-a4fe-0bb3611486c7,like,Tuesday,tennis,positive,50
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,adore,Saturday,tennis,positive,72
b4d8b8ed-d538-49d2-a1cb-25548045bcf1,like,Monday,healthy eating,positive,50
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,hate,Thursday,technology,negative,5
43e53b12-71cb-4aad-9cb7-8c3572053230,disgust,Wednesday,fitness,negative,0
09f2e925-5086-42ad-8160-e763396a36ca,worried,Wednesday,dogs,negative,12
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,want,Saturday,travel,positive,70
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,heart,Friday,soccer,positive,60
cf1e8c1a-23eb-4426-9f58-002fb1b53e91,intrigued,Monday,cooking,positive,45
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,hate,Tuesday,public speaking,negative,5
e17bade2-3175-49eb-92f4-7f2eac74147a,cherish,Wednesday,soccer,positive,70
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,adore,Wednesday,travel,positive,72
27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,Friday,travel,negative,12
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,Sunday,science,positive,30
0491183b-be25-4108-b667-8c30d3cdbf50,indifferent,Wednesday,veganism,neutral,20
4fd0ef9a-008d-4b61-9a78-4b0257281140,want,Saturday,technology,positive,70
abf9ec3b-1d0f-4238-a8f8-137072dab287,love,Thursday,veganism,positive,65
4c598198-bd8b-4b86-8440-b8ecba62abe7,heart,Tuesday,technology,positive,60
359b93ea-446f-4202-8801-db238de5de4d,like,Friday,food,positive,50
5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,interested,Monday,science,positive,30
96ece45a-89e4-4cf8-b216-c860bf8e158e,interested,Tuesday,food,positive,30
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,like,Saturday,science,positive,50
0701343b-6105-40e4-b275-7f3d292b9e20,want,Wednesday,tennis,positive,70
bcd3702f-c27e-48ce-889b-63f765f498ef,hate,Monday,education,negative,5
42a0f482-d3a8-4216-ba0b-1459abf854a6,interested,Thursday,culture,positive,30
8caec934-9519-47de-8dd4-b6d65e279661,peeking,Sunday,public speaking,neutral,35
43830153-4c89-4502-a7f7-bedbc08cf903,hate,Wednesday,fitness,negative,5
d852b946-01e1-44fe-abd7-26198660cbdb,cherish,Wednesday,food,positive,70
c84f903e-32ae-4ce1-b66b-d876439fccf5,intrigued,Monday,healthy eating,positive,45
2771fa81-b26c-4e11-86ac-90e85faf4981,adore,Thursday,dogs,positive,72
088e2e43-61a8-475f-a3e6-061f626b0f16,disgust,Sunday,veganism,negative,0
a0606e08-1798-44f5-a575-28e82f79dfe3,super love,Wednesday,veganism,positive,75
140a5163-66d8-4a11-8d4e-a670483bb852,worried,Monday,science,negative,12
18cb1ce7-fb66-4a56-8042-e38c9593ade1,adore,Friday,animals,positive,72
435007a5-6261-4d8b-b0a4-55fdc189754b,cherish,Friday,veganism,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,hate,Wednesday,healthy eating,negative,5
227a8c57-e5a0-46a8-999d-fcdea42c0905,hate,Monday,education,negative,5
cafddd25-5653-4219-8dc7-a3eae45ea926,interested,Wednesday,fitness,positive,30
258bb775-3c35-4eec-90f3-8b75a52e466a,adore,Friday,education,positive,72
34123572-64b7-4f3d-b098-a2651d882fb2,want,Friday,dogs,positive,70
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,Thursday,public speaking,positive,75
6fd589e8-53ab-4345-896a-f428a92fcbe6,love,Wednesday,education,positive,65
ef99fd68-74fb-4c72-bc70-742ebca14499,love,Thursday,soccer,positive,65
fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,Tuesday,culture,negative,15
a03b3048-776e-4925-a52e-f6b1760a1be4,like,Wednesday,education,positive,50
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,Monday,public speaking,negative,10
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,Sunday,food,positive,75
5c7fa152-9628-471d-b715-84e15c4b5d38,indifferent,Friday,tennis,neutral,20
58b0f92a-76ae-4521-a223-2b117f4f4e70,dislike,Monday,dogs,negative,10
26c02731-b5d8-4ad3-99a2-5e589e107937,super love,Friday,studying,positive,75
037189e3-18c0-4f6c-a8cc-d6b86d679891,want,Sunday,food,positive,70
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,worried,Saturday,education,negative,12
1beeffff-f261-435f-a109-6fafe46669d4,hate,Saturday,public speaking,negative,5
8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,peeking,Saturday,tennis,neutral,35
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,worried,Tuesday,culture,negative,12
9bc09268-79e8-4402-ba22-ffd1e45fa66d,hate,Saturday,travel,negative,5
80bf3ac3-e94e-44cf-81ef-345a8326802c,like,Monday,veganism,positive,50
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,Monday,education,negative,12
451b228b-9d66-45a4-b6fa-46c502562b5f,love,Thursday,healthy eating,positive,65
ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,Saturday,tennis,neutral,35
4c009116-c94a-4633-83fb-956565358565,interested,Wednesday,soccer,positive,30
43da458b-66fe-4723-996c-57dcfad67edf,interested,Saturday,food,positive,30
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,worried,Thursday,education,negative,12
2893a837-3157-4bbd-918f-adc93b60480a,disgust,Monday,healthy eating,negative,0
5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,Wednesday,public speaking,positive,45
d0e55134-c60e-4a05-999c-d7697b4901f0,cherish,Friday,cooking,positive,70
97522e57-d9ab-4bd6-97bf-c24d952602d2,peeking,Thursday,studying,neutral,35
a58c963f-1bec-4eee-b66f-60062a9dd96e,super love,Sunday,dogs,positive,75
d852b946-01e1-44fe-abd7-26198660cbdb,heart,Wednesday,food,positive,60
9ef39aa2-60f9-4e4b-b666-c6cb97015503,intrigued,Saturday,travel,positive,45
fea9077f-2fe7-43bd-aaef-dc2619988d94,indifferent,Thursday,culture,neutral,20
a0606e08-1798-44f5-a575-28e82f79dfe3,adore,Tuesday,veganism,positive,72
bfc26d2d-b5e5-415a-b104-64befef2f52a,love,Friday,food,positive,65
5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,indifferent,Friday,studying,neutral,20
581634a6-14c7-4c0a-8c7f-34238e58cf6a,love,Wednesday,veganism,positive,65
7fe36d94-8867-4719-9c62-60b077cf5973,adore,Wednesday,travel,positive,72
4bdd31e0-2f59-4262-bcbe-546678a3d203,want,Thursday,healthy eating,positive,70
fe06b730-b1f8-4f55-af1a-52487d8f1ec6,peeking,Sunday,animals,neutral,35
88d65e30-7ca0-4f32-a020-45c4cb3d9632,want,Thursday,travel,positive,70
7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,Thursday,cooking,neutral,35
a727ed7f-5684-4536-b543-8e8fc93f40b1,indifferent,Saturday,cooking,neutral,20
595037a5-5e9a-42f6-8f50-a55827dc41ac,like,Monday,animals,positive,50
7df4b13f-c41a-4c81-88fb-213a6a96acc5,scared,Thursday,culture,negative,15
7c47e333-da29-4be9-8156-2e5f75a991e1,interested,Saturday,dogs,positive,30
f8119ef8-1f00-49e4-b468-86dd64042053,hate,Monday,culture,negative,5
e949f4c9-81b0-44dd-8a69-0c233134bccd,like,Monday,culture,positive,50
42afb980-6f27-40d3-962e-bff8eada090f,like,Sunday,culture,positive,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,Saturday,travel,positive,72
25290b06-ca05-43eb-8e54-e345a41ddba7,love,Friday,education,positive,65
26ea4466-0d88-482a-afab-e502beb4a316,adore,Sunday,fitness,positive,72
dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,peeking,Saturday,culture,neutral,35
1bbfe52f-37e2-4874-8422-161a60b331e1,hate,Monday,culture,negative,5
88d65e30-7ca0-4f32-a020-45c4cb3d9632,cherish,Tuesday,travel,positive,70
98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,Sunday,technology,positive,30
01396602-c759-4a17-90f0-8f9b3ca11b30,like,Saturday,tennis,positive,50
d0f8e229-c57e-460c-a08f-59672c606151,love,Wednesday,soccer,positive,65
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,Sunday,healthy eating,negative,15
2019333d-2b9c-4a22-904c-d1f1aa9c68bb,worried,Friday,food,negative,12
7df4b13f-c41a-4c81-88fb-213a6a96acc5,peeking,Sunday,culture,neutral,35
16f8b629-5173-420f-9c8b-577313e9e128,indifferent,Sunday,healthy eating,neutral,20
77a3ac9f-7607-411f-a280-5431c71e3943,scared,Wednesday,tennis,negative,15
b23a874f-72fa-4abb-9ca5-941850c672bc,heart,Friday,healthy eating,positive,60
d288a4cb-6361-4d4b-925f-a0bf2e3350ec,interested,Wednesday,technology,positive,30
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,Wednesday,soccer,negative,10
f3e9785c-d4e0-4258-a876-4d58ddb38790,dislike,Saturday,studying,negative,10
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,Friday,technology,negative,10
888660b0-7dd8-4983-858a-101cd03d392b,worried,Tuesday,science,negative,12
3926740f-e4f7-4229-9aad-e435149d0d2f,super love,Monday,science,positive,75
49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,hate,Sunday,technology,negative,5
b38723f3-878c-4308-b173-14f03639d9b8,love,Friday,travel,positive,65
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,Saturday,animals,negative,5
a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,Monday,food,positive,30
3c510b35-43e2-4e84-a805-86c5ebddc4cf,love,Sunday,studying,positive,65
64b9d086-2fd4-46d0-a19d-848572029de1,hate,Thursday,healthy eating,negative,5
590873fc-e921-4396-a173-a43451675afc,indifferent,Friday,studying,neutral,20
b9bfb48f-a6b6-4c15-869a-1acceea04fca,heart,Friday,soccer,positive,60
5f87a730-589d-48fb-ab94-e69274d7b89e,scared,Monday,food,negative,15
062cbf2f-fc22-4357-8890-63e7f13fcd37,heart,Sunday,education,positive,60
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,Sunday,tennis,neutral,35
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,Tuesday,healthy eating,positive,72
b50871e0-183e-4a1d-884b-f20fb271041b,peeking,Friday,cooking,neutral,35
451b228b-9d66-45a4-b6fa-46c502562b5f,worried,Saturday,healthy eating,negative,12
75747dd7-8dad-4f2f-9209-62765223f3af,super love,Tuesday,fitness,positive,75
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,like,Sunday,travel,positive,50
b90bb1f2-9dbf-4802-a0e2-103dac50d272,worried,Saturday,fitness,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,like,Sunday,food,positive,50
ac120787-f331-497f-8733-7cd63dfd36b6,intrigued,Wednesday,culture,positive,45
2d10f5b0-c590-429f-8b68-52c239617d26,dislike,Sunday,technology,negative,10
a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,Sunday,education,positive,70
b6f447e5-0a89-468a-8ad2-fd45676170d5,want,Friday,veganism,positive,70
c01fa154-5348-4040-9d20-0bbf01f6349b,hate,Monday,tennis,negative,5
96209724-37a8-475b-b80a-03e96a7c33b1,scared,Friday,fitness,negative,15
5c7fa152-9628-471d-b715-84e15c4b5d38,peeking,Sunday,tennis,neutral,35
cebae43b-4f77-4689-86e0-66fb107d5eef,worried,Monday,culture,negative,12
1000371f-7758-4c44-a1bc-41fd836b0bcb,like,Tuesday,studying,positive,50
daab7b1a-fc8d-473e-bbf3-b29f4185ae56,peeking,Thursday,science,neutral,35
9a517a10-7dd2-4a30-b67a-925569d9ed84,dislike,Tuesday,science,negative,10
4304a382-1527-4e7d-af7b-691d976f9ad4,dislike,Saturday,tennis,negative,10
b1c49557-0623-4fb2-8f22-1453286fedad,want,Sunday,healthy eating,positive,70
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,disgust,Saturday,culture,negative,0
f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,Wednesday,cooking,negative,0
b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,Tuesday,culture,positive,70
4ae90f6e-da63-4ce2-a357-a4b36c739b80,scared,Friday,travel,negative,15
4ce7258e-3777-42b4-af6a-dd8898c42cfd,hate,Wednesday,travel,negative,5
bead7e6d-0e1f-489d-81b2-d006a67b5b33,like,Monday,science,positive,50
54acd843-1e09-4b30-a80a-b9e0295ff269,worried,Thursday,tennis,negative,12
802a8533-3051-4e2c-ad30-7751ece5d514,adore,Thursday,food,positive,72
b6c24086-becf-4615-801e-c3c298a8d4e2,hate,Tuesday,travel,negative,5
df06cdab-afc8-4965-9b10-c270b0cafedf,scared,Wednesday,animals,negative,15
21bc3be6-6bd1-4926-8bee-c4585873851b,super love,Monday,soccer,positive,75
e221de96-8536-4782-8281-f9cda62f3c81,dislike,Wednesday,food,negative,10
f01ec49c-3179-43bb-b127-2b1a73f34b06,want,Friday,animals,positive,70
77a3ac9f-7607-411f-a280-5431c71e3943,super love,Sunday,tennis,positive,75
74989207-b147-4a13-89b8-f0d868dfdf4a,dislike,Thursday,science,negative,10
65545cfb-59bb-4dc1-a38b-82f268210da2,adore,Saturday,technology,positive,72
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,super love,Sunday,fitness,positive,75
f3e8d168-6fb9-48b9-8347-b35595162c1d,want,Saturday,soccer,positive,70
00d0cdf9-5919-4102-bf84-ebde253c3cd2,indifferent,Wednesday,healthy eating,neutral,20
ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,Monday,tennis,positive,75
fa39acec-96b1-441d-8f85-16dfb44bdfba,intrigued,Thursday,culture,positive,45
62e3c102-b551-4625-b949-d589babb16d8,disgust,Thursday,soccer,negative,0
26ea4466-0d88-482a-afab-e502beb4a316,worried,Sunday,fitness,negative,12
4c1ae4ba-078a-4720-aff0-817c7d549387,cherish,Saturday,cooking,positive,70
88d65e30-7ca0-4f32-a020-45c4cb3d9632,want,Friday,travel,positive,70
2ceee25a-8461-4409-ab41-7a72d97d722d,peeking,Monday,animals,neutral,35
16f8b629-5173-420f-9c8b-577313e9e128,indifferent,Saturday,healthy eating,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,Tuesday,soccer,negative,0
4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,Monday,technology,positive,70
89cf06bc-e921-4cfd-bd16-d071757d90a2,disgust,Friday,animals,negative,0
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,disgust,Friday,public speaking,negative,0
7df4b13f-c41a-4c81-88fb-213a6a96acc5,interested,Tuesday,culture,positive,30
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,peeking,Saturday,dogs,neutral,35
5163acf9-9bde-4f09-81e2-d8711e774360,super love,Saturday,healthy eating,positive,75
0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,Friday,public speaking,negative,12
3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,peeking,Monday,culture,neutral,35
22cdf77b-00c8-41c3-ad59-333c3e751e2c,hate,Wednesday,fitness,negative,5
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,adore,Thursday,cooking,positive,72
25948d39-4549-4ead-be71-6a571bd56fe1,want,Wednesday,science,positive,70
03ed0e2b-bd63-4079-8910-62c187526ca0,love,Wednesday,healthy eating,positive,65
9489565a-a899-4693-ad48-369f86b4b862,cherish,Friday,studying,positive,70
a8d3e5b8-7838-477c-82ce-4c90029e56ce,cherish,Tuesday,public speaking,positive,70
9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,Tuesday,technology,positive,70
30c8a141-2c2e-4272-8854-ff5673509652,love,Friday,culture,positive,65
5444a751-c58b-456a-9fc9-1e4f292f2920,love,Saturday,cooking,positive,65
1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,Wednesday,fitness,negative,12
e4fd43f5-c0cb-47cd-bc41-1e07a8081323,adore,Thursday,soccer,positive,72
f9e9544e-16b5-416f-9aec-80a723d1e64c,adore,Friday,culture,positive,72
d706b190-216c-4103-9107-fb7304766d68,love,Saturday,cooking,positive,65
7ef17afb-ded2-4675-9800-2cf7fe58e6b1,love,Friday,studying,positive,65
bb9dcde7-55bb-4fb8-b349-caa58fb08823,indifferent,Monday,healthy eating,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,Saturday,soccer,negative,0
964173f3-7019-4758-9ab9-df71585aa965,super love,Wednesday,veganism,positive,75
4c009116-c94a-4633-83fb-956565358565,scared,Thursday,soccer,negative,15
632875ea-56de-4160-a76c-d1b3ae9e566f,interested,Wednesday,public speaking,positive,30
140a5163-66d8-4a11-8d4e-a670483bb852,disgust,Monday,science,negative,0
d16d21cd-30c7-4b1e-b50c-aff5808fe816,like,Tuesday,fitness,positive,50
b1c49557-0623-4fb2-8f22-1453286fedad,want,Tuesday,healthy eating,positive,70
cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,Sunday,culture,positive,45
1c77e474-0cc6-40ac-b48b-cbc511bffc77,adore,Tuesday,healthy eating,positive,72
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,adore,Thursday,food,positive,72
de9796a6-d19d-4c41-a965-7aa4dcc69fee,scared,Wednesday,technology,negative,15
55f46794-426f-441b-bb60-53b5e6beebc5,adore,Sunday,food,positive,72
9a5951a5-a36f-404e-a746-f6023c160fc0,peeking,Monday,science,neutral,35
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,intrigued,Wednesday,food,positive,45
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,Monday,dogs,negative,10
6f48fe2b-7c20-4065-8ae9-7bea61275dc7,interested,Friday,science,positive,30
0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,Friday,science,negative,15
a8160135-2d55-4240-8f28-fbee5ec84801,want,Thursday,studying,positive,70
27fffa3e-000d-4f29-9358-5b0d2280d18c,peeking,Sunday,dogs,neutral,35
94f8ffbb-d888-4713-8cdd-ea57466d88b2,dislike,Monday,science,negative,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,intrigued,Monday,studying,positive,45
8b51c05c-a8a2-4a6c-b031-165fb7bac840,super love,Saturday,dogs,positive,75
f8119ef8-1f00-49e4-b468-86dd64042053,indifferent,Wednesday,culture,neutral,20
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,want,Saturday,technology,positive,70
bead7e6d-0e1f-489d-81b2-d006a67b5b33,worried,Tuesday,science,negative,12
8e3896e3-2f84-4b47-9365-fb562c9ed730,interested,Sunday,public speaking,positive,30
1e773c55-ec7e-47f2-916d-98d0b778a048,adore,Monday,food,positive,72
bc604b62-adbc-4c93-a2ae-602160714d1c,interested,Wednesday,cooking,positive,30
0701343b-6105-40e4-b275-7f3d292b9e20,intrigued,Thursday,tennis,positive,45
734c0b94-6729-44ef-af97-90a3a51a466c,peeking,Wednesday,travel,neutral,35
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,interested,Tuesday,healthy eating,positive,30
46bd9a52-6547-457f-87fa-0e434e5bc61c,intrigued,Saturday,fitness,positive,45
4fd0ef9a-008d-4b61-9a78-4b0257281140,scared,Friday,technology,negative,15
88d65e30-7ca0-4f32-a020-45c4cb3d9632,heart,Saturday,travel,positive,60
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,Tuesday,travel,neutral,35
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Thursday,fitness,negative,10
2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,adore,Friday,animals,positive,72
d347afb6-c092-4301-ba7d-4c59d10142cb,intrigued,Monday,tennis,positive,45
431c5aac-aa89-41e0-99e0-92d237ca9408,dislike,Monday,technology,negative,10
218838d8-52f4-4608-a1ba-d8988cc3d029,cherish,Sunday,food,positive,70
a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,Sunday,technology,neutral,35
8c3e8682-dec4-4d3b-a4e1-8c146f70d56f,peeking,Friday,food,neutral,35
8ef185a2-8910-41f5-a109-95c925ebffa0,worried,Tuesday,public speaking,negative,12
a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,Wednesday,technology,positive,30
42afb980-6f27-40d3-962e-bff8eada090f,cherish,Thursday,culture,positive,70
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,Monday,dogs,positive,75
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,hate,Sunday,veganism,negative,5
b50871e0-183e-4a1d-884b-f20fb271041b,worried,Wednesday,cooking,negative,12
baadf2d9-ab5b-458d-a3cf-37c39a69be50,adore,Thursday,technology,positive,72
1dec5263-8a54-43fb-bfbe-a388d2919e74,indifferent,Monday,food,neutral,20
5403a041-447d-42c1-a9f2-3c525449b3b8,intrigued,Wednesday,public speaking,positive,45
e2c433d2-096e-484e-8c69-28f0bb69f3b7,super love,Monday,science,positive,75
942c5154-791e-47c0-bfad-264a3d6296eb,cherish,Tuesday,animals,positive,70
fc346df4-d165-4ed0-8d43-a6896daf908e,love,Wednesday,public speaking,positive,65
2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,Friday,healthy eating,negative,5
6dbd153c-5b69-4ffb-a869-6285fb0c764d,heart,Wednesday,technology,positive,60
dd2f8912-9b97-40cb-ac5f-215f98d4d733,peeking,Sunday,fitness,neutral,35
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,Monday,technology,positive,30
56b0b1ab-a07c-4379-b699-80ccc8689c85,super love,Wednesday,culture,positive,75
bfc26d2d-b5e5-415a-b104-64befef2f52a,worried,Sunday,food,negative,12
c4cc899d-4c35-47fd-9710-8e2dea9782c9,hate,Monday,science,negative,5
34123572-64b7-4f3d-b098-a2651d882fb2,super love,Thursday,dogs,positive,75
f663d05c-74ce-424b-89f2-58009b0095fb,peeking,Sunday,public speaking,neutral,35
964173f3-7019-4758-9ab9-df71585aa965,adore,Tuesday,veganism,positive,72
f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,like,Saturday,studying,positive,50
b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8,worried,Thursday,animals,negative,12
16f8b629-5173-420f-9c8b-577313e9e128,indifferent,Saturday,healthy eating,neutral,20
1beeffff-f261-435f-a109-6fafe46669d4,worried,Wednesday,public speaking,negative,12
7f9423ac-89b4-4a9a-9747-76e8dd533e81,dislike,Tuesday,education,negative,10
bead7e6d-0e1f-489d-81b2-d006a67b5b33,peeking,Monday,science,neutral,35
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,Tuesday,science,positive,30
229d5bad-c1e4-439c-8978-0efdcdfea4d1,super love,Wednesday,food,positive,75
df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,Sunday,tennis,positive,70
a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,Thursday,public speaking,positive,75
